,id,price,beds,baths,parking,title,address,propertyType,status,bond
232,16089101,500.0,4,2,2,$500 Per Week,"18 Glenn Erin Way, Berwick VIC 3806",House,new,2173.0
233,16089098,695.0,4,2,4,$695.00,"6 Jaques Grove, Forest Hill VIC 3131",House,new,3020.0
234,16089095,680.0,4,3,2,$680 weekly,"3/12 Warnes Rd, Mitcham VIC 3132",Townhouse,new,2955.0
235,16089093,500.0,3,2,2,$500 p/w,"55 Malone Cct, Deanside VIC 3336",House,new,2173.0
236,16089089,325.0,1,1,1,$325 per week,"1/263 Lennox Street, Richmond VIC 3121",Apartment / Unit / Flat,new,1412.0
237,14537623,490.0,4,2,2,$490.00 Per Week,"7 Kestrel Dr, Shepparton VIC 3630",House,recentlyUpdated,2123.0
238,16089085,490.0,3,1,1,$490,"6 Netherbrae Road, Frankston VIC 3199",House,new,2129.0
239,15276679,565.0,2,2,1,$565 weekly,"G02/15 Hamilton Street, Bentleigh VIC 3204",Apartment / Unit / Flat,recentlyUpdated,2456.0
240,16089083,450.0,3,1,3,$450pw,"333 Blackshaws Road, Altona North VIC 3025",House,new,1955.0
241,16089081,445.0,2,1,1,$445 Per Week,"34/45 Decarle Street, Brunswick VIC 3056",Apartment / Unit / Flat,new,1934.0
242,16089076,210.0,1,1,2,$210.00 per week,"142C Thirteenth Street, Mildura VIC 3500",House,new,910.0
243,16089071,420.0,3,2,2,$420,"12 Wood Street, Mildura VIC 3500",House,new,1820.0
244,16089068,750.0,4,3,4,$750 per week,"384 Pryors Road, Scotsburn VIC 3352",House,new,3259.0
245,16089058,365.0,2,1,1,$365 pwk,"10 Palmero Street, Epping VIC 3076",House,new,1586.0
246,16089057,360.0,2,1,2,$360.00,"67 Pacific Drive, Heidelberg West VIC 3081",House,new,1564.0
247,16089056,380.0,3,1,1,$380,"16 Camms Road, Cranbourne VIC 3977",House,new,1652.0
248,16089041,500.0,2,1,1,$500 per week,"1004/15 Clifton Street, Prahran VIC 3181",Apartment / Unit / Flat,new,2173.0
249,16089038,500.0,4,2,0,$500 Wk,"109 Lee Street, Stratford VIC 3862",House,new,2000.0
250,16089033,450.0,2,1,1,$450.00,"2/64 Erskine Road, Macleod VIC 3085",Townhouse,new,1955.0
251,15790037,550.0,4,2,1,$550,"1/27 Evelyn Street, Clayton VIC 3168",House,recentlyUpdated,2390.0
252,16089029,490.0,1,1,0,$490/W Partical Furnished,"613/33 MacKenzie Street, Melbourne VIC 3000",Apartment / Unit / Flat,new,2129.0
253,16089027,430.0,2,1,1,$430,"G13/358 Moreland Road, Brunswick West VIC 3055",House,new,1868.0
254,16089025,350.0,3,1,2,$350.00 per week,"87 Robertson Street, Morwell VIC 3840",House,new,1516.0
255,16089013,410.0,4,2,2,$410 per week,"55 Bourke Crescent, Hoppers Crossing VIC 3029",House,new,1782.0
256,15087783,350.0,3,2,2,$350 pw,"61 Abbeygate Drive, Werribee VIC 3030",House,recentlyUpdated,1521.0
257,16089008,370.0,2,1,1,$370 per week,"1/30 Buckland Court, Wodonga VIC 3690",Apartment / Unit / Flat,new,1603.0
258,16089005,350.0,2,1,1,$350 per week,"1/4 Lyndale Court, Ferntree Gully VIC 3156",Apartment / Unit / Flat,new,1521.0
259,16089004,480.0,2,2,1,$480.00,"2/26 York Street, Reservoir VIC 3073",Townhouse,new,2086.0
260,16089002,620.0,3,1,1,$620 per week,"115B Collins Street, Thornbury VIC 3071",Townhouse,new,2694.0
261,16089000,675.0,3,1,0,$675 per week,"41 Haines Street, Hawthorn VIC 3122",House,new,2933.0
262,16087294,485.0,2,1,1,$485,"121/5 Beavers Road, Northcote VIC 3070",Apartment / Unit / Flat,new,2350.0
263,15335652,475.0,1,1,1,$475 per week,"508/12 Yarra Street, South Yarra VIC 3141",Apartment / Unit / Flat,recentlyUpdated,2064.0
264,16088988,440.0,2,2,1,$440.00,"207/1 Archibald Street, Box Hill VIC 3128",House,new,1912.0
265,16088986,370.0,2,1,1,$370.00 per week,"29 Glenorchy Way, South Morang VIC 3752",Apartment / Unit / Flat,new,1608.0
266,16088974,650.0,3,2,2,$650 per week,"205/170 Manningham Road, Bulleen VIC 3105",Apartment / Unit / Flat,new,2824.0
267,16088973,650.0,2,1,1,$650 per week,"4509/135 A'beckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,new,2825.0
268,16088971,480.0,2,2,1,$480 per week per week,"A18/335 Abbotsford Street, North Melbourne VIC 3051",Apartment / Unit / Flat,new,2080.0
269,16088967,530.0,2,1,1,$530.00,"238 Mitchell Street, Northcote VIC 3070",House,new,2303.0
270,16088965,350.0,3,1,0,$350.00 per week,"418 Forge Creek Road, Bairnsdale VIC 3875",House,new,1521.0
271,15790494,390.0,3,1,1,$390 wk,"1/96 Wallace Street, Bairnsdale VIC 3875",Apartment / Unit / Flat,recentlyUpdated,1560.0
272,16088954,680.0,3,1,0,$680 per week,"67 Church Street, Richmond VIC 3121",House,new,2955.0
273,16088949,450.0,2,1,1,$450.00,"18/570 Glenferrie Road, Hawthorn VIC 3122",Apartment / Unit / Flat,new,1955.0
274,15968159,440.0,2,1,1,$440.00,"1/164 Leila Road, Carnegie VIC 3163",House,live,1912.0
275,16088941,460.0,4,2,2,$460,"16 Keppel Way, Point Cook VIC 3030",House,new,1999.0
276,16088937,395.0,2,1,1,$395 Per Week,"5/28 Southenhay Street, Reservoir VIC 3073",Apartment / Unit / Flat,new,1716.0
277,16088932,470.0,3,2,2,$470 per week,"14 Pardalote Avenue, Carrum Downs VIC 3201",House,new,2042.0
278,16088928,350.0,3,2,2,$350 Per Week,"3/16 Marlo Drive, Harkness VIC 3337",House,new,1521.0
279,16088924,510.0,3,1,3,$510.00,"2 Ashby Court, Chadstone VIC 3148",House,new,2216.0
280,16088910,500.0,3,1,1,$500,"32 Pratt Avenue, Frankston South VIC 3199",House,new,2173.0
281,16088902,500.0,3,2,2,$500 weekly,"8 Watt Way, Armstrong Creek VIC 3217",House,new,2173.0
282,15926763,240.0,1,1,2,"$240 PW / $1,043 PCM","10/1 Cromwell Street, Glenroy VIC 3046",Apartment / Unit / Flat,recentlyUpdated,1043.0
283,16088894,420.0,2,1,1,$420,"12A/160 Gordons Road, South Morang VIC 3752",House,new,1820.0
284,16088887,440.0,1,1,1,$440 per week,"55/39 Dorcas Street, South Melbourne VIC 3205",Apartment / Unit / Flat,new,1651.0
285,16088878,255.0,1,1,0,$255 Per Week,"2/8-10 John Street, Traralgon VIC 3844",Apartment / Unit / Flat,new,1105.0
286,15973863,550.0,3,2,2,$550 per week,"1/68 Waverley Road, Chadstone VIC 3148",Apartment / Unit / Flat,recentlyUpdated,2390.0
287,16088872,350.0,1,1,1,$350.00,"110/356 Bell Street, Preston VIC 3072",Apartment / Unit / Flat,new,1521.0
288,16088869,390.0,1,1,1,$390 weekly,"G02/183-189 Bridge Road, Richmond VIC 3121",Apartment / Unit / Flat,new,1695.0
289,16088864,370.0,2,1,2,$370,"1/155 Hickford Street, Reservoir VIC 3073",Apartment / Unit / Flat,new,1607.0
290,15195616,580.0,5,2,2,"$580pw / $2,520pcm","19 Scott Grove, Kingsbury VIC 3083",House,recentlyUpdated,2520.0
291,16088863,925.0,2,2,1,$925,"3/53 Barry Street, South Yarra VIC 3141",Apartment / Unit / Flat,new,4008.0
292,16088859,450.0,4,2,2,$450,"38 Caucasus Street, Truganina VIC 3029",House,new,1955.0
293,16088856,450.0,2,1,1,$450 pw,"9 Trevannion Street, Glenroy VIC 3046",House,new,1955.0
294,16088854,450.0,4,2,2,$450,"3 Marlin Crescent, Point Cook VIC 3030",House,new,1955.0
295,16088853,750.0,3,2,2,$750.00,"52 Sutherland Street, Brunswick VIC 3056",Townhouse,new,3259.0
296,16088852,430.0,3,1,2,$430 per week,"4 Larkspur Close, Epping VIC 3076",House,new,1868.0
297,16088850,550.0,3,2,4,$550 Per Week,"644 Esplanade, Mornington VIC 3931",House,new,2390.0
298,16088849,660.0,4,2,4,$660 per week,"6 Eskdale Court, Mornington VIC 3931",House,new,2868.0
299,16088847,400.0,2,1,1,$400 Per Week,"6/168 Canadian Bay Road, Mount Eliza VIC 3930",Apartment / Unit / Flat,new,1738.0
300,16088846,525.0,2,1,1,$525 per week,"108/10 Bromham Place, Richmond VIC 3121",Apartment / Unit / Flat,new,2281.0
301,16088845,395.0,2,1,0,$395pw / $1716pcm,"1/97 Gooch Street, Thornbury VIC 3071",Apartment / Unit / Flat,new,1716.0
302,16088843,420.0,2,1,1,$420,"211/17-21 Queen Street, Blackburn VIC 3130",Apartment / Unit / Flat,new,1825.0
303,16088837,430.0,3,1,3,$430 per week,"1 Abbey Drive, Lara VIC 3212",House,new,1869.0
304,16088830,550.0,4,1,2,$550 per week,"21 Nathan Street, Doncaster VIC 3108",House,new,2390.0
305,16088823,420.0,2,1,1,$420,"2c/160 Gordons Road, South Morang VIC 3752",House,new,1820.0
306,16088821,720.0,4,2,2,$720 per week,"42 Littlecroft Avenue, Narre Warren VIC 3805",House,new,3129.0
307,15906600,400.0,1,1,0,$400 p/week furnished,"3310B/100 Harbour Esplanade, Docklands VIC 3008",Apartment / Unit / Flat,recentlyUpdated,1600.0
308,16088807,620.0,2,2,1,$620 per week,"306/353 Napier Street, Fitzroy VIC 3065",Apartment / Unit / Flat,new,2695.0
309,16088805,355.0,2,1,1,$355 weekly,"3/50 Magnolia Road, Gardenvale VIC 3185",Apartment / Unit / Flat,new,1543.0
310,16088796,525.0,2,1,1,$525 weekly,"1/77 Darling Rd, Malvern East VIC 3145",Townhouse,new,2281.0
311,16088792,415.0,1,1,1,$415.00,"6/40 Millswyn Street, South Yarra VIC 3141",Apartment / Unit / Flat,new,1803.0
312,16088790,650.0,4,2,2,$650,"90 Oakdean Boulevard, Ocean Grove VIC 3226",House,new,2816.0
313,16088785,1200.0,3,2,2,"$1,200.00","5 Macfarlan Lane, South Yarra VIC 3141",Townhouse,new,7821.0
314,16088786,225.0,1,1,0,$225 per week,"17/677 Park Street, Brunswick VIC 3056",Studio,new,975.0
315,16088784,430.0,3,1,3,$430 per week,"9 Corvi Court, Lara VIC 3212",House,new,1869.0
316,16088782,875.0,2,2,2,$875.00,"2603/90 Lorimer Street, Docklands VIC 3008",Apartment / Unit / Flat,new,3802.0
317,15056186,480.0,2,1,1,$480 PER WEEK,"2/39 Morrah St, Parkville VIC 3052",Apartment / Unit / Flat,recentlyUpdated,2086.0
318,16088780,420.0,2,1,1,$420.00 pw,"3/1a Genoa Avenue, Bonbeach VIC 3196",Apartment / Unit / Flat,new,2607.0
319,14282224,500.0,2,1,1,$500 per week,"4 Highridge Crescent, Airport West VIC 3042",Townhouse,recentlyUpdated,2172.0
320,16088756,420.0,3,2,1,$420,"7 Langer Road, Deanside VIC 3336",House,new,1820.0
321,16088757,410.0,3,2,3,$410,"53 Hillside Street, Springvale VIC 3171",House,new,1783.0
322,16088753,390.0,3,1,1,$390 per week,"1 Eades Place, Craigieburn VIC 3064",House,new,1695.0
323,16088755,350.0,2,1,1,$350.00 per week,"5/173 Edward Street, Reservoir VIC 3073",Apartment / Unit / Flat,new,1521.0
324,16088754,350.0,2,1,1,$350.00 per week,"5/173 Edward Street, Reservoir VIC 3073",Apartment / Unit / Flat,new,1521.0
325,16088751,400.0,4,2,2,$400 per week,"7 Ross Parade, Wallan VIC 3756",House,new,1738.0
326,16088738,400.0,2,1,1,$400 pw,"10/94 Tennyson Street, Elwood VIC 3184",House,new,1738.0
327,16088736,550.0,3,2,2,$550.00,"2/67 Russell Crescent, Doncaster East VIC 3109",Townhouse,new,2390.0
328,16088731,340.0,1,1,1,$340.00,"23/213 Normanby Road, Notting Hill VIC 3168",Apartment / Unit / Flat,new,1477.0
329,16088726,340.0,1,1,1,$340,"2/10 Duncan Road, Lalor VIC 3075",Apartment / Unit / Flat,new,1473.0
330,16088721,500.0,4,1,1,$500 Per Week,"27 View Street, Essendon West VIC 3040",House,new,2172.0
331,16088720,380.0,3,1,2,$380.00 per week,"133 Tamar Drive, Deer Park VIC 3023",House,new,1651.0
332,15416058,400.0,4,2,2,$400,"4 Coolbinia Avenue, Werribee VIC 3030",House,recentlyUpdated,1738.0
333,16088714,525.0,2,1,1,$525 Per Week,"312/52 Park Street, South Melbourne VIC 3205",Apartment / Unit / Flat,new,2281.0
334,16088712,400.0,3,2,2,$400 Per Week,"48 Meadow Glen Dr, Melton West VIC 3337",House,new,1738.0
335,15726473,500.0,2,2,1,$500 weekly,"104 / 252 Bay Road, Sandringham VIC 3191",Apartment / Unit / Flat,recentlyUpdated,2173.0
336,16088705,420.0,2,2,1,$420 weekly,"4/73 Edgar St North, Glen Iris VIC 3146",Apartment / Unit / Flat,new,1825.0
337,16024864,1100.0,4,3,2,"$1,100.00","A/19 Elm Grove, Parkdale VIC 3195",Townhouse,leased,4780.0
338,16088690,395.0,2,1,1,"$395pw/$1,716pcm","6/51 Ruskin Street, Elwood VIC 3184",House,new,1716.0
339,16088687,440.0,4,2,2,$440,"35 Delias Road, Tarneit VIC 3029",House,new,1906.0
340,16088682,400.0,3,2,4,$400 per week,"7 Yosemite Street, Truganina VIC 3029",House,new,1738.0
341,16088681,360.0,3,2,5,$360 per week,"27 Stenson Road, Kealba VIC 3021",House,new,1564.0
342,16088678,630.0,3,2,1,$630 per week,"724 Inkerman Road, Caulfield North VIC 3161",Townhouse,new,2738.0
343,16088677,600.0,3,2,2,$600.00,"2/5 Moresby Street, Mitcham VIC 3132",Apartment / Unit / Flat,new,2607.0
344,15218457,390.0,4,2,2,$390,"10 Gilfillan Circuit, Thornhill Park VIC 3335",House,recentlyUpdated,1695.0
345,16088656,900.0,4,3,0,$900,"185 Cecil Street, Williamstown VIC 3016",House,new,3911.0
346,15816055,750.0,3,2,4,$750,"110 Palm Tree Drive, Safety Beach VIC 3936",House,recentlyUpdated,3258.0
347,11761425,550.0,2,1,2,$550 per week,"27/4 Victoria Street, Windsor VIC 3181",Apartment / Unit / Flat,recentlyUpdated,2390.0
348,15344204,420.0,3,2,2,$420,"30 Mulberry Pass, Craigieburn VIC 3064",House,recentlyUpdated,1825.0
349,15326673,650.0,2,1,0,$650 per week,"4306/135 A'Beckett Street, Melbourne VIC 3000",Apartment / Unit / Flat,recentlyUpdated,2825.0
350,16088641,480.0,2,1,1,$480 weekly,"7/10 Austin Avenue, Elwood VIC 3184",Apartment / Unit / Flat,new,2086.0
351,16088636,450.0,2,1,1,$450 Per Week,"4/24 Bear Street, Mordialloc VIC 3195",Apartment / Unit / Flat,new,1955.0
352,14629740,430.0,3,1,1,$430,"10 Hendley Street, Woodend VIC 3442",House,recentlyUpdated,1869.0
353,16088632,410.0,3,1,2,$410pw / $1782pcm,"11 Montrose Street, Warragul VIC 3820",House,new,1782.0
354,15231552,295.0,2,1,1,$295pw,"3/507 Howitt Street, Soldiers Hill VIC 3350",House,recentlyUpdated,1278.0
355,16012458,360.0,3,1,5,$360,"108 Kookaburra Avenue, Werribee VIC 3030",House,recentlyUpdated,1564.0
356,16088630,460.0,3,1,2,$460,"1/9 Coromandel Crescent, Knoxfield VIC 3180",Apartment / Unit / Flat,new,1999.0
357,13628241,380.0,1,1,1,$380 per Week,"409/2 Hopkins Street, Footscray VIC 3011",Apartment / Unit / Flat,recentlyUpdated,1651.0
358,16088625,500.0,2,1,1,$500 weekly,"2/5 Gilsland Road, Murrumbeena VIC 3163",Apartment / Unit / Flat,new,2173.0
359,15723110,675.0,3,2,2,$675 p.w.,"58 Haversham Avenue, Wheelers Hill VIC 3150",House,recentlyUpdated,2933.0
360,16088621,1500.0,5,3,4,$1500 per week,"93 Spring Valley Drive, Torquay VIC 3228",House,new,6517.0
361,16088619,470.0,3,1,2,$470 per week,"3/1 Leamington Street, Reservoir VIC 3073",Townhouse,new,2042.0
362,16088618,610.0,2,2,2,$610 per week,"416/480 Riversdale Road, Hawthorn East VIC 3123",Apartment / Unit / Flat,new,2651.0
363,16088615,500.0,2,1,2,$500.00,"201/22-24 Warleigh Grove, Brighton VIC 3186",Apartment / Unit / Flat,new,2173.0
364,16088610,550.0,4,2,2,$550 per week,"49 Margot Avenue, Doncaster VIC 3108",House,new,2390.0
365,15657634,410.0,2,1,2,$410,"1/22 Clapham Road, Hughesdale VIC 3166",Apartment / Unit / Flat,recentlyUpdated,1782.0
366,16088598,950.0,5,3,2,$950pw/$4128pcm,"14 & 14A Milfay Avenue, Moonee Ponds VIC 3039",House,new,4128.0
367,16088597,395.0,3,1,3,$395,"32 Jeffers Street, Noble Park VIC 3174",House,new,1716.0
368,8643256,260.0,1,1,0,$260 per week,"105/24 Barkly Place, Carlton VIC 3053",Studio,recentlyUpdated,1130.0
369,16088588,325.0,1,1,1,$325.00,"606/7 Balcombe Road, Mentone VIC 3194",Apartment / Unit / Flat,new,1412.0
370,14907112,370.0,2,1,1,$370,"4/7-9 James Avenue, Kew VIC 3101",Apartment / Unit / Flat,recentlyUpdated,1608.0
371,16088581,260.0,1,1,1,$260.00,"11/52 Pender Street, Thornbury VIC 3071",Apartment / Unit / Flat,new,1130.0
372,16088576,430.0,3,2,3,$430 pw,"20 Conteve Way, Truganina VIC 3029",House,new,1868.0
373,16088575,350.0,2,1,2,$350 per week,"1/92 Thackeray Road, Reservoir VIC 3073",Apartment / Unit / Flat,new,1521.0
374,16088571,495.0,2,1,1,$495 pw,"9/65 Westbury Street, St Kilda East VIC 3183",Apartment / Unit / Flat,new,2151.0
375,16088569,400.0,3,2,2,$400 pw,"3a Boronia Street, Drouin VIC 3818",Apartment / Unit / Flat,new,1738.0
376,16088568,400.0,2,1,0,$400 pw,"2/36 Barkly Street, St Kilda VIC 3182",Apartment / Unit / Flat,new,1738.0
377,16088565,480.0,2,1,1,$480,"4/472 Canterbury Road, Forest Hill VIC 3131",Apartment / Unit / Flat,new,2086.0
378,16088563,385.0,2,1,1,$385 weekly,"2/28 Shepparson Avenue, Carnegie VIC 3163",Apartment / Unit / Flat,new,1673.0
379,16088559,340.0,2,1,1,$340.00,"1002D Macarthur Street, Lake Wendouree VIC 3350",House,new,1473.0
380,16088557,440.0,1,1,1,$440 per week,"106/119 Turner Street, Abbotsford VIC 3067",Apartment / Unit / Flat,new,1912.0
381,16088556,580.0,2,1,0,$580 per week,"17 Powell Street, South Yarra VIC 3141",House,new,2520.0
382,16088555,590.0,2,1,0,$590 PER WEEK,"382 Rae Street, Fitzroy North VIC 3068",Terrace,new,2564.0
383,16088553,355.0,2,1,3,$355 Per Week,"1/9 Alexander Street, Cranbourne VIC 3977",Apartment / Unit / Flat,new,1543.0
384,16088551,1100.0,3,2,0,$1100.00 per week,"19 McGregor Street, Middle Park VIC 3206",House,new,5500.0
385,15283895,370.0,2,1,1,$370,"18/97-99 Epsom Road, Ascot Vale VIC 3032",Apartment / Unit / Flat,recentlyUpdated,1608.0
386,16088549,450.0,5,2,2,$450 per week,"97 Main Road, Riddells Creek VIC 3431",House,new,1955.0
387,16088547,800.0,3,2,0,$800 per week,"1 Coventry Place, South Melbourne VIC 3205",Townhouse,new,3476.0
388,16088546,550.0,2,2,1,$550 per week,"104/285 City Road, Southbank VIC 3006",Apartment / Unit / Flat,new,2390.0
389,16088544,440.0,2,1,1,$440.00,"2/34 Darbyshire Road, Mount Waverley VIC 3149",Apartment / Unit / Flat,new,1912.0
390,16088542,275.0,1,1,1,$275.00,"3/65 Kellett Street, Northcote VIC 3070",Apartment / Unit / Flat,new,1195.0
391,16088538,460.0,4,2,2,$460,"26 Telopea Road, Craigieburn VIC 3064",House,new,1999.0
392,16088537,350.0,3,2,1,$350 per week,"1/208 Heaths Road, Hoppers Crossing VIC 3029",Apartment / Unit / Flat,new,1521.0
393,16088536,300.0,3,1,0,$300.00,"103 Darling Street, Redan VIC 3350",House,new,1300.0
394,13313001,570.0,2,2,1,$570,"1005D/21 Robert Street, Collingwood VIC 3066",Apartment / Unit / Flat,recentlyUpdated,2477.0
395,16088527,680.0,2,2,1,$680.00,"408/5 Union Street, Brunswick VIC 3056",Apartment / Unit / Flat,new,2955.0
396,16088525,500.0,2,1,2,$500.00,"1/2a Malvern Street, Vermont VIC 3133",Apartment / Unit / Flat,new,2173.0
397,14551703,380.0,2,2,1,$380,"2/9a Norfolk Street, North Bendigo VIC 3550",House,recentlyUpdated,1647.0
398,16088516,750.0,2,2,0,$750,"6007/135 A'beckett Street, Melbourne VIC 3000",House,new,3250.0
399,16088512,450.0,2,1,1,$450 per week,"1/532 Highbury Road, Glen Waverley VIC 3150",Apartment / Unit / Flat,new,1955.0
400,16088511,660.0,2,1,1,$660/$2868pcm,"51A Buckingham Street, Richmond VIC 3121",Townhouse,new,2868.0
401,16088510,595.0,2,2,1,$595pw / $2585pcm,"16B Albert Street, Brunswick East VIC 3057",Townhouse,new,2585.0
402,16088509,1100.0,3,2,2,"$1,100.00","601/91 Darebin St, Heidelberg VIC 3084",Apartment / Unit / Flat,new,4780.0
403,14457416,420.0,3,2,2,"$420 pw / $1,825 pcm","10 Windeatt Court, Mill Park VIC 3082",House,recentlyUpdated,1825.0
404,16088507,500.0,4,2,2,$500 per week,"34 Ironstone Crescent, Clyde VIC 3978",House,new,2173.0
405,16088508,540.0,3,1,2,$540 per week,"2/21 Stinton Avenue, Newtown VIC 3220",Townhouse,new,2346.0
406,16088506,565.0,2,2,2,FULLY FURNISHED - $565 per week,"52/1 Sandilands Street, South Melbourne VIC 3205",Apartment / Unit / Flat,new,2455.0
407,16088501,380.0,3,1,2,$380,"20 Albert Street, Shepparton VIC 3630",House,new,1646.0
408,16088499,595.0,3,1,0,$595pw,"58 Charles Street, Seddon VIC 3011",House,new,2585.0
409,14768872,320.0,2,1,1,$320 Per Week,"Unit 1/39 Grace St, Melton South VIC 3338",Apartment / Unit / Flat,recentlyUpdated,1390.0
410,16088496,425.0,1,1,1,$425 per week,"7/53-59 Millswyn Street, South Yarra VIC 3141",Apartment / Unit / Flat,new,1847.0
411,16088494,400.0,3,1,1,$400 per week,"1/284 Camp Road, Broadmeadows VIC 3047",Townhouse,new,1738.0
412,16088489,380.0,3,2,1,$380 per week,"41 Murray Street, Mirboo North VIC 3871",House,new,1646.0
413,14613768,410.0,1,1,1,$410,"404B/3 Brewery Lane, Collingwood VIC 3066",Apartment / Unit / Flat,recentlyUpdated,1782.0
414,16088486,450.0,4,2,2,$450 per week,"19 Thornton Avenue, St Leonards VIC 3223",House,new,1955.0
415,16088479,380.0,1,1,1,$380.00,"501/14-20 Nicholson Street, Coburg VIC 3058",Apartment / Unit / Flat,new,1651.0
416,16088477,725.0,2,1,0,$725 Per Week,"8/32-34 Adams Street, South Yarra VIC 3141",Apartment / Unit / Flat,new,3150.0
417,16088476,380.0,3,2,2,$380 per week,"6 Park Orchard Drive, Pakenham VIC 3810",House,new,1651.0
418,16088475,370.0,3,2,2,$370 Per Week,"137 Riverside Avenue, Mildura VIC 3500",House,new,1603.0
419,16088473,430.0,3,2,2,$430 Per Week,"8/19 Cotswold Crescent, Officer VIC 3809",Apartment / Unit / Flat,new,1868.0
420,16088470,600.0,3,2,2,$600,"135 Boland Drive, Lyndhurst VIC 3975",House,new,2608.0
421,16088463,450.0,2,0,1,$450,"86 DEVONSHIRE STREET, West Footscray VIC 3012",House,new,1950.0
422,16088456,450.0,2,1,1,$450 per week,"2/52 Bowen Road, Doncaster East VIC 3109",House,new,1955.0
423,16088451,420.0,2,1,1,$420pw,"3/13 Browning Street, Kilsyth VIC 3137",House,new,1825.0
424,16088449,390.0,1,1,1,$390.00,"G3/2a Henry Street, Windsor VIC 3181",Apartment / Unit / Flat,new,1695.0
425,16088448,850.0,4,2,2,$850.00,"32 Fourth Street, Parkdale VIC 3195",House,new,3693.0
426,16088447,375.0,2,1,2,$375.00,"2/182 Nepean Highway, Aspendale VIC 3195",Apartment / Unit / Flat,new,1629.0
427,16088445,450.0,3,2,2,$450 per week,"96 Regatta Drive, Craigieburn VIC 3064",Townhouse,new,1955.0
428,14767250,370.0,2,1,1,$370 per week,"3/3 Raeburn Street, Pascoe Vale VIC 3044",Villa,recentlyUpdated,1608.0
429,16088441,675.0,2,2,1,$675 per week,"PO9P/191 Powlett Street, East Melbourne VIC 3002",Apartment / Unit / Flat,new,2933.0
430,16088439,410.0,1,1,1,$410,"803/6 St Kilda Road, St Kilda VIC 3182",Apartment / Unit / Flat,new,1782.0
431,16088434,300.0,1,1,0,$300 weekly,"1102A Glen Huntly Road, Glen Huntly VIC 3163",Apartment / Unit / Flat,new,1304.0
432,15241192,420.0,3,2,2,$420,"27 Dempster Drive, Craigieburn VIC 3064",House,recentlyUpdated,1825.0
